snapshot_id,collect_date,mode,mode_cn,character_slug,character_name_en,character_name_cn,usage_value,source_file,note
4.0.1,2026-02-22,moc,混沌回忆,blade,Blade,刃,0.11,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,pf,虚构叙事,blade,Blade,刃,0.22,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,as,末日幻影,blade,Blade,刃,0.17,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,moc,混沌回忆,march-7th-evernight,Evernight,长夜月,43.72,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,pf,虚构叙事,march-7th-evernight,Evernight,长夜月,45.96,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,as,末日幻影,march-7th-evernight,Evernight,长夜月,47.76,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,moc,混沌回忆,sushang,Sushang,素裳,0.0,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,pf,虚构叙事,sushang,Sushang,素裳,0.0,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,as,末日幻影,sushang,Sushang,素裳,0.02,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,moc,混沌回忆,the-dahlia,The Dahlia,大丽花,25.73,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,pf,虚构叙事,the-dahlia,The Dahlia,大丽花,23.16,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,as,末日幻影,the-dahlia,The Dahlia,大丽花,41.31,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,moc,混沌回忆,the-herta,The Herta,大黑塔,8.55,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,pf,虚构叙事,the-herta,The Herta,大黑塔,24.44,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,as,末日幻影,the-herta,The Herta,大黑塔,14.76,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,moc,混沌回忆,tingyun,Tingyun,停云,0.53,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,pf,虚构叙事,tingyun,Tingyun,停云,0.37,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,as,末日幻影,tingyun,Tingyun,停云,0.45,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,moc,混沌回忆,tingyun-fugue,Fugue,忘归人,16.61,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,pf,虚构叙事,tingyun-fugue,Fugue,忘归人,22.93,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,as,末日幻影,tingyun-fugue,Fugue,忘归人,30.9,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,moc,混沌回忆,topaz,Topaz & Numby,托帕&账账,0.46,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,pf,虚构叙事,topaz,Topaz & Numby,托帕&账账,0.04,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,as,末日幻影,topaz,Topaz & Numby,托帕&账账,0.47,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,moc,混沌回忆,trailblazer-destruction,Trailblazer - The Destruction,开拓者 - 毁灭,0.0,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,pf,虚构叙事,trailblazer-destruction,Trailblazer - The Destruction,开拓者 - 毁灭,0.0,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,as,末日幻影,trailblazer-destruction,Trailblazer - The Destruction,开拓者 - 毁灭,0.0,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,moc,混沌回忆,trailblazer-harmony,Trailblazer - The Harmony,开拓者 - 同谐,5.57,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,pf,虚构叙事,trailblazer-harmony,Trailblazer - The Harmony,开拓者 - 同谐,6.75,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,as,末日幻影,trailblazer-harmony,Trailblazer - The Harmony,开拓者 - 同谐,11.79,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,moc,混沌回忆,trailblazer-preservation,Trailblazer - The Preservation,开拓者 - 存护,0.01,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,pf,虚构叙事,trailblazer-preservation,Trailblazer - The Preservation,开拓者 - 存护,0.0,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,as,末日幻影,trailblazer-preservation,Trailblazer - The Preservation,开拓者 - 存护,0.0,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,moc,混沌回忆,trailblazer-remembrance,Trailblazer - Remembrance,开拓者•记忆,29.08,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,pf,虚构叙事,trailblazer-remembrance,Trailblazer - Remembrance,开拓者•记忆,29.26,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,as,末日幻影,trailblazer-remembrance,Trailblazer - Remembrance,开拓者•记忆,30.12,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,moc,混沌回忆,tribbie,Tribbie,缇宝,40.02,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,pf,虚构叙事,tribbie,Tribbie,缇宝,44.17,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,as,末日幻影,tribbie,Tribbie,缇宝,38.04,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,moc,混沌回忆,welt,Welt,瓦尔特,0.01,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,pf,虚构叙事,welt,Welt,瓦尔特,0.01,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,as,末日幻影,welt,Welt,瓦尔特,0.01,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,moc,混沌回忆,xueyi,Xueyi,雪衣,0.04,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,pf,虚构叙事,xueyi,Xueyi,雪衣,0.03,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,as,末日幻影,xueyi,Xueyi,雪衣,0.03,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,moc,混沌回忆,yanqing,Yanqing,彦卿,0.02,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,pf,虚构叙事,yanqing,Yanqing,彦卿,0.0,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,as,末日幻影,yanqing,Yanqing,彦卿,0.0,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,moc,混沌回忆,yao-guang,Yao Guang,爻光,3.01,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,pf,虚构叙事,yao-guang,Yao Guang,爻光,15.47,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,as,末日幻影,yao-guang,Yao Guang,爻光,0.47,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,moc,混沌回忆,yukong,Yukong,驭空,0.01,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,pf,虚构叙事,yukong,Yukong,驭空,0.01,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,as,末日幻影,yukong,Yukong,驭空,0.01,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,moc,混沌回忆,yunli,Yunli,云璃,0.73,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,pf,虚构叙事,yunli,Yunli,云璃,0.44,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.1,2026-02-22,as,末日幻影,yunli,Yunli,云璃,0.15,4.0.1/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,moc,混沌回忆,acheron,Acheron,黄泉,1.77,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,pf,虚构叙事,acheron,Acheron,黄泉,3.5,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,as,末日幻影,acheron,Acheron,黄泉,2.37,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,moc,混沌回忆,aglaea,Aglaea,阿格莱雅,2.2,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,pf,虚构叙事,aglaea,Aglaea,阿格莱雅,1.87,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,as,末日幻影,aglaea,Aglaea,阿格莱雅,2.19,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,moc,混沌回忆,archer,Archer,Archer,16.15,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,pf,虚构叙事,archer,Archer,Archer,3.44,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,as,末日幻影,archer,Archer,Archer,2.32,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,moc,混沌回忆,arlan,Arlan,阿兰,0.01,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,pf,虚构叙事,arlan,Arlan,阿兰,0.0,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,as,末日幻影,arlan,Arlan,阿兰,0.0,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,moc,混沌回忆,asta,Asta,艾丝妲,0.02,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,pf,虚构叙事,asta,Asta,艾丝妲,0.04,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,as,末日幻影,asta,Asta,艾丝妲,0.01,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,moc,混沌回忆,aventurine,Aventurine,砂金,4.07,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,pf,虚构叙事,aventurine,Aventurine,砂金,4.95,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,as,末日幻影,aventurine,Aventurine,砂金,4.03,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,moc,混沌回忆,bailu,Bailu,白露,0.09,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,pf,虚构叙事,bailu,Bailu,白露,0.14,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,as,末日幻影,bailu,Bailu,白露,0.12,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,moc,混沌回忆,black-swan,Black Swan,黑天鹅,14.63,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,pf,虚构叙事,black-swan,Black Swan,黑天鹅,17.75,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,as,末日幻影,black-swan,Black Swan,黑天鹅,11.11,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,moc,混沌回忆,boothill,Boothill,波提欧,0.76,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,pf,虚构叙事,boothill,Boothill,波提欧,0.1,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,as,末日幻影,boothill,Boothill,波提欧,1.96,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,moc,混沌回忆,bronya,Bronya,布洛妮娅,6.24,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,pf,虚构叙事,bronya,Bronya,布洛妮娅,5.65,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,as,末日幻影,bronya,Bronya,布洛妮娅,7.59,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,moc,混沌回忆,castorice,Castorice,遐蝶,51.43,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,pf,虚构叙事,castorice,Castorice,遐蝶,58.87,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,as,末日幻影,castorice,Castorice,遐蝶,60.94,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,moc,混沌回忆,cerydra,Cerydra,刻律德菈,18.86,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,pf,虚构叙事,cerydra,Cerydra,刻律德菈,15.46,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,as,末日幻影,cerydra,Cerydra,刻律德菈,18.13,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,moc,混沌回忆,cipher,Cipher,赛飞儿,4.2,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,pf,虚构叙事,cipher,Cipher,赛飞儿,2.06,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,as,末日幻影,cipher,Cipher,赛飞儿,1.88,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,moc,混沌回忆,clara,Clara,克拉拉,0.26,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,pf,虚构叙事,clara,Clara,克拉拉,0.23,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,as,末日幻影,clara,Clara,克拉拉,0.03,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,moc,混沌回忆,cyrene,Cyrene,昔涟,49.62,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,pf,虚构叙事,cyrene,Cyrene,昔涟,53.58,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,as,末日幻影,cyrene,Cyrene,昔涟,54.35,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,moc,混沌回忆,dan-heng,Dan Heng,丹恒,0.0,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,pf,虚构叙事,dan-heng,Dan Heng,丹恒,0.0,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,as,末日幻影,dan-heng,Dan Heng,丹恒,0.0,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,moc,混沌回忆,dan-heng-permansor-terrae,Dan Heng • Permansor Terrae,丹恒•腾荒,55.37,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,pf,虚构叙事,dan-heng-permansor-terrae,Dan Heng • Permansor Terrae,丹恒•腾荒,51.41,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,as,末日幻影,dan-heng-permansor-terrae,Dan Heng • Permansor Terrae,丹恒•腾荒,42.25,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,moc,混沌回忆,dr-ratio,Dr. Ratio,真理医生,0.03,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,pf,虚构叙事,dr-ratio,Dr. Ratio,真理医生,0.0,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,as,末日幻影,dr-ratio,Dr. Ratio,真理医生,0.05,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,moc,混沌回忆,feixiao,Feixiao,飞霄,1.19,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,pf,虚构叙事,feixiao,Feixiao,飞霄,0.14,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,as,末日幻影,feixiao,Feixiao,飞霄,1.55,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,moc,混沌回忆,firefly,Firefly,流萤,23.96,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,pf,虚构叙事,firefly,Firefly,流萤,20.81,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,as,末日幻影,firefly,Firefly,流萤,30.31,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,moc,混沌回忆,fu-xuan,Fu Xuan,符玄,0.84,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,pf,虚构叙事,fu-xuan,Fu Xuan,符玄,1.08,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,as,末日幻影,fu-xuan,Fu Xuan,符玄,0.56,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,moc,混沌回忆,gallagher,Gallagher,加拉赫,6.71,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,pf,虚构叙事,gallagher,Gallagher,加拉赫,8.34,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,as,末日幻影,gallagher,Gallagher,加拉赫,11.48,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,moc,混沌回忆,gepard,Gepard,杰帕德,0.02,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,pf,虚构叙事,gepard,Gepard,杰帕德,0.03,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,as,末日幻影,gepard,Gepard,杰帕德,0.01,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,moc,混沌回忆,guinaifen,Guinaifen,桂乃芬,0.01,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,pf,虚构叙事,guinaifen,Guinaifen,桂乃芬,0.13,4.0.2/histograph.json,trend auxiliary; not a full character usage table
4.0.2,2026-03-06,as,末日幻影,guinaifen,Guinaifen,桂乃芬,0.02,4.0.2/histograph.json,trend auxiliary; not a full character usage table
