snapshot_id,collect_date,mode,mode_cn,sub_mode,sub_mode_cn,phase_ver,phase_name,start_date,end_date,character_slug,character_name_en,character_name_cn,role,rarity,app_rate,avg_score,sample,sample_players,cons_avg,char_level,w_engine_level,core_skill,source_kind,source_file,source_url,quality_flag
2.7.1,2026-03-31,da,危局强袭,1-3,首领 3,2.7.1,危局强袭 2.7.1,2026-03-27,2026-04-10,corin,Corin Wickes,可琳·威克斯,直伤主C,A,0.01,0,20,20,6.0,60.0,56.28,7.0,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,da,危局强袭,1-3,首领 3,2.7.2,危局强袭 2.7.2,2026-04-10,2026-04-24,corin,Corin Wickes,可琳·威克斯,直伤主C,A,0.35,23271,63,34,6.0,60.0,56.33,7.0,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,da,危局强袭,1-3,首领 3,2.8.1,危局强袭 2.8.1,2026-05-08,2026-05-22,corin,Corin Wickes,可琳·威克斯,直伤主C,A,0.21,22098,31,26,6.0,60.0,57.65,7.0,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,da,危局强袭,1-3,首领 3,2.8.2,危局强袭 2.8.2,2026-05-22,2026-06-05,corin,Corin Wickes,可琳·威克斯,直伤主C,A,0.02,0,35,15,6.0,60.0,60.0,7.0,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
2.8.3,2026-06-15,da,危局强袭,1-3,首领 3,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,corin,Corin Wickes,可琳·威克斯,直伤主C,A,0.12,0,52,21,6.0,60.0,60.0,7.0,hf_builds,2.8.3/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/builds.json,ok
3.0.1,2026-06-21,da,危局强袭,1-3,首领 3,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,corin,Corin Wickes,可琳·威克斯,直伤主C,A,0.17,21956,27,24,6.0,60.0,56.51,7.0,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,da,危局强袭,1-3,首领 3,2.6.1,危局强袭 2.6.1,2026-02-13,2026-02-27,dialyn,Dialyn,琉音,辅助,S,0.31,28348,10900,1716,0.08,59.99,59.65,6.99,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,da,危局强袭,1-3,首领 3,2.6.2,危局强袭 2.6.2,2026-02-27,2026-03-13,dialyn,Dialyn,琉音,辅助,S,25.05,30185,12318,2671,0.09,60.0,59.63,6.99,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,da,危局强袭,1-3,首领 3,2.7.1,危局强袭 2.7.1,2026-03-27,2026-04-10,dialyn,Dialyn,琉音,辅助,S,10.34,26072,9388,2354,0.09,60.0,59.39,7.0,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,da,危局强袭,1-3,首领 3,2.7.2,危局强袭 2.7.2,2026-04-10,2026-04-24,dialyn,Dialyn,琉音,辅助,S,53.02,31130,12254,2170,0.09,60.0,59.57,6.99,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,da,危局强袭,1-3,首领 3,2.8.1,危局强袭 2.8.1,2026-05-08,2026-05-22,dialyn,Dialyn,琉音,辅助,S,23.19,29806,9158,1941,0.09,60.0,59.46,6.99,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,da,危局强袭,1-3,首领 3,2.8.2,危局强袭 2.8.2,2026-05-22,2026-06-05,dialyn,Dialyn,琉音,辅助,S,12.13,21070,11287,1162,0.09,60.0,59.77,6.99,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
2.8.3,2026-06-15,da,危局强袭,1-3,首领 3,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,dialyn,Dialyn,琉音,辅助,S,13.43,29512,11456,1021,0.1,60.0,59.76,7.0,hf_builds,2.8.3/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/builds.json,ok
3.0.1,2026-06-21,da,危局强袭,1-3,首领 3,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,dialyn,Dialyn,琉音,辅助,S,46.44,31544,9480,1920,0.09,60.0,59.58,7.0,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,da,危局强袭,1-3,首领 3,2.6.1,危局强袭 2.6.1,2026-02-13,2026-02-27,ellen,Ellen Joe,艾莲·乔,直伤主C,S,0.11,0,23,36,2.45,60.0,60.0,7.0,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,da,危局强袭,1-3,首领 3,2.6.2,危局强袭 2.6.2,2026-02-27,2026-03-13,ellen,Ellen Joe,艾莲·乔,直伤主C,S,0.43,21127,83,106,2.56,59.95,59.58,6.98,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,da,危局强袭,1-3,首领 3,2.7.1,危局强袭 2.7.1,2026-03-27,2026-04-10,ellen,Ellen Joe,艾莲·乔,直伤主C,S,3.28,22943,502,462,1.48,60.0,59.33,7.0,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,da,危局强袭,1-3,首领 3,2.7.2,危局强袭 2.7.2,2026-04-10,2026-04-24,ellen,Ellen Joe,艾莲·乔,直伤主C,S,2.08,23822,395,273,1.57,60.0,59.83,7.0,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,da,危局强袭,1-3,首领 3,2.8.1,危局强袭 2.8.1,2026-05-08,2026-05-22,ellen,Ellen Joe,艾莲·乔,直伤主C,S,0.03,0,74,113,2.65,60.0,59.68,7.0,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,da,危局强袭,1-3,首领 3,2.8.2,危局强袭 2.8.2,2026-05-22,2026-06-05,ellen,Ellen Joe,艾莲·乔,直伤主C,S,0.01,0,241,102,1.75,60.0,59.56,7.0,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
2.8.3,2026-06-15,da,危局强袭,1-3,首领 3,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,ellen,Ellen Joe,艾莲·乔,直伤主C,S,0.0,0,260,118,1.73,60.0,60.0,7.0,hf_builds,2.8.3/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/builds.json,ok
3.0.1,2026-06-21,da,危局强袭,1-3,首领 3,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,ellen,Ellen Joe,艾莲·乔,直伤主C,S,1.04,25686,459,378,1.38,60.0,59.65,7.0,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,da,危局强袭,1-3,首领 3,2.6.1,危局强袭 2.6.1,2026-02-13,2026-02-27,evelyn,Evelyn Chevalier,伊芙琳·舒瓦利耶,直伤主C,S,0.02,0,481,240,0.41,60.0,59.25,7.0,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,da,危局强袭,1-3,首领 3,2.6.2,危局强袭 2.6.2,2026-02-27,2026-03-13,evelyn,Evelyn Chevalier,伊芙琳·舒瓦利耶,直伤主C,S,1.15,20770,627,493,0.68,60.0,59.45,7.0,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,da,危局强袭,1-3,首领 3,2.7.1,危局强袭 2.7.1,2026-03-27,2026-04-10,evelyn,Evelyn Chevalier,伊芙琳·舒瓦利耶,直伤主C,S,0.38,0,212,223,0.98,60.0,59.69,7.0,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,da,危局强袭,1-3,首领 3,2.7.2,危局强袭 2.7.2,2026-04-10,2026-04-24,evelyn,Evelyn Chevalier,伊芙琳·舒瓦利耶,直伤主C,S,1.56,23207,543,365,1.07,60.0,59.66,7.0,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,da,危局强袭,1-3,首领 3,2.8.1,危局强袭 2.8.1,2026-05-08,2026-05-22,evelyn,Evelyn Chevalier,伊芙琳·舒瓦利耶,直伤主C,S,0.75,23050,252,247,1.01,60.0,59.72,7.0,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,da,危局强袭,1-3,首领 3,2.8.2,危局强袭 2.8.2,2026-05-22,2026-06-05,evelyn,Evelyn Chevalier,伊芙琳·舒瓦利耶,直伤主C,S,0.07,0,176,78,0.83,60.0,60.0,7.0,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
2.8.3,2026-06-15,da,危局强袭,1-3,首领 3,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,evelyn,Evelyn Chevalier,伊芙琳·舒瓦利耶,直伤主C,S,1.4,21731,327,128,0.64,60.0,60.0,7.0,hf_builds,2.8.3/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/builds.json,ok
3.0.1,2026-06-21,da,危局强袭,1-3,首领 3,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,evelyn,Evelyn Chevalier,伊芙琳·舒瓦利耶,直伤主C,S,0.38,23481,84,120,0.64,60.0,59.46,7.0,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,da,危局强袭,1-3,首领 3,2.6.1,危局强袭 2.6.1,2026-02-13,2026-02-27,grace-howard,Grace Howard,格莉丝·霍华德,异常主C,S,0.29,24187,53,11,2.53,59.85,54.66,6.97,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,da,危局强袭,1-3,首领 3,2.6.2,危局强袭 2.6.2,2026-02-27,2026-03-13,grace-howard,Grace Howard,格莉丝·霍华德,异常主C,S,0.0,0,58,23,2.94,60.0,60.0,6.98,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,da,危局强袭,1-3,首领 3,2.7.1,危局强袭 2.7.1,2026-03-27,2026-04-10,grace-howard,Grace Howard,格莉丝·霍华德,异常主C,S,0.03,0,106,27,2.72,60.0,60.0,7.0,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,da,危局强袭,1-3,首领 3,2.7.2,危局强袭 2.7.2,2026-04-10,2026-04-24,grace-howard,Grace Howard,格莉丝·霍华德,异常主C,S,0.0,0,98,31,2.72,60.0,60.0,7.0,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,da,危局强袭,1-3,首领 3,2.8.1,危局强袭 2.8.1,2026-05-08,2026-05-22,grace-howard,Grace Howard,格莉丝·霍华德,异常主C,S,0.01,0,39,17,2.96,60.0,60.0,7.0,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,da,危局强袭,1-3,首领 3,2.8.2,危局强袭 2.8.2,2026-05-22,2026-06-05,grace-howard,Grace Howard,格莉丝·霍华德,异常主C,S,0.32,15468,82,8,2.36,60.0,60.0,7.0,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
2.8.3,2026-06-15,da,危局强袭,1-3,首领 3,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,grace-howard,Grace Howard,格莉丝·霍华德,异常主C,S,0.02,0,24,6,2.62,60.0,60.0,7.0,hf_builds,2.8.3/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/builds.json,ok
3.0.1,2026-06-21,da,危局强袭,1-3,首领 3,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,grace-howard,Grace Howard,格莉丝·霍华德,异常主C,S,0.0,0,89,27,3.15,60.0,60.0,7.0,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,da,危局强袭,1-3,首领 3,2.6.1,危局强袭 2.6.1,2026-02-13,2026-02-27,harumasa,Asaba Harumasa,浅羽 悠真,直伤主C,S,0.01,0,97,65,0.68,60.0,59.68,7.0,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,da,危局强袭,1-3,首领 3,2.6.2,危局强袭 2.6.2,2026-02-27,2026-03-13,harumasa,Asaba Harumasa,浅羽 悠真,直伤主C,S,0.0,0,795,386,0.76,60.0,59.94,7.0,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,da,危局强袭,1-3,首领 3,2.7.1,危局强袭 2.7.1,2026-03-27,2026-04-10,harumasa,Asaba Harumasa,浅羽 悠真,直伤主C,S,0.05,0,75,88,1.87,60.0,60.0,7.0,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,da,危局强袭,1-3,首领 3,2.7.2,危局强袭 2.7.2,2026-04-10,2026-04-24,harumasa,Asaba Harumasa,浅羽 悠真,直伤主C,S,0.01,0,645,342,0.83,60.0,59.44,7.0,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,da,危局强袭,1-3,首领 3,2.8.1,危局强袭 2.8.1,2026-05-08,2026-05-22,harumasa,Asaba Harumasa,浅羽 悠真,直伤主C,S,2.82,23398,417,286,0.82,60.0,59.79,7.0,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,da,危局强袭,1-3,首领 3,2.8.2,危局强袭 2.8.2,2026-05-22,2026-06-05,harumasa,Asaba Harumasa,浅羽 悠真,直伤主C,S,0.43,14796,77,27,1.05,60.0,60.0,7.0,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
2.8.3,2026-06-15,da,危局强袭,1-3,首领 3,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,harumasa,Asaba Harumasa,浅羽 悠真,直伤主C,S,2.68,22540,432,129,0.94,60.0,58.55,7.0,hf_builds,2.8.3/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/builds.json,ok
3.0.1,2026-06-21,da,危局强袭,1-3,首领 3,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,harumasa,Asaba Harumasa,浅羽 悠真,直伤主C,S,0.01,0,14,26,2.8,60.0,60.0,7.0,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,da,危局强袭,1-3,首领 3,2.6.1,危局强袭 2.6.1,2026-02-13,2026-02-27,hugo,Hugo Vlad,雨果·维拉德,直伤主C,S,0.18,0,46,54,3.19,60.0,59.56,7.0,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,da,危局强袭,1-3,首领 3,2.6.2,危局强袭 2.6.2,2026-02-27,2026-03-13,hugo,Hugo Vlad,雨果·维拉德,直伤主C,S,0.6,21495,111,153,3.28,60.0,59.68,7.0,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,da,危局强袭,1-3,首领 3,2.7.1,危局强袭 2.7.1,2026-03-27,2026-04-10,hugo,Hugo Vlad,雨果·维拉德,直伤主C,S,2.41,22965,373,424,1.94,60.0,59.32,7.0,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,da,危局强袭,1-3,首领 3,2.7.2,危局强袭 2.7.2,2026-04-10,2026-04-24,hugo,Hugo Vlad,雨果·维拉德,直伤主C,S,0.35,21824,134,188,2.63,60.0,59.86,7.0,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
2.8.1,2026-05-11,da,危局强袭,1-3,首领 3,2.8.1,危局强袭 2.8.1,2026-05-08,2026-05-22,hugo,Hugo Vlad,雨果·维拉德,直伤主C,S,0.01,0,106,163,2.52,60.0,60.0,7.0,hf_builds,2.8.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.1/builds.json,ok
2.8.2,2026-06-02,da,危局强袭,1-3,首领 3,2.8.2,危局强袭 2.8.2,2026-05-22,2026-06-05,hugo,Hugo Vlad,雨果·维拉德,直伤主C,S,0.02,0,92,51,2.52,60.0,60.0,7.0,hf_builds,2.8.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.2/builds.json,ok
2.8.3,2026-06-15,da,危局强袭,1-3,首领 3,2.8.3,危局强袭 2.8.3,2026-06-05,2026-06-19,hugo,Hugo Vlad,雨果·维拉德,直伤主C,S,0.01,0,39,44,2.79,60.0,60.0,7.0,hf_builds,2.8.3/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.8.3/builds.json,ok
3.0.1,2026-06-21,da,危局强袭,1-3,首领 3,3.0.1,危局强袭 3.0.1,2026-06-19,2026-07-03,hugo,Hugo Vlad,雨果·维拉德,直伤主C,S,0.11,0,369,388,1.8,60.0,59.89,7.0,hf_builds,3.0.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/3.0.1/builds.json,ok
2.6.1,2026-02-17,da,危局强袭,1-3,首领 3,2.6.1,危局强袭 2.6.1,2026-02-13,2026-02-27,jane-doe,Jane Doe,简·杜,异常主C,S,2.46,24227,629,298,1.17,60.0,59.91,7.0,hf_builds,2.6.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.1/builds.json,ok
2.6.2,2026-03-10,da,危局强袭,1-3,首领 3,2.6.2,危局强袭 2.6.2,2026-02-27,2026-03-13,jane-doe,Jane Doe,简·杜,异常主C,S,0.0,0,782,597,1.25,60.0,59.96,6.99,hf_builds,2.6.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.6.2/builds.json,ok
2.7.1,2026-03-31,da,危局强袭,1-3,首领 3,2.7.1,危局强袭 2.7.1,2026-03-27,2026-04-10,jane-doe,Jane Doe,简·杜,异常主C,S,0.09,0,326,340,1.36,60.0,59.97,7.0,hf_builds,2.7.1/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.1/builds.json,ok
2.7.2,2026-04-21,da,危局强袭,1-3,首领 3,2.7.2,危局强袭 2.7.2,2026-04-10,2026-04-24,jane-doe,Jane Doe,简·杜,异常主C,S,0.0,0,628,437,1.55,60.0,60.0,7.0,hf_builds,2.7.2/builds.json,https://huggingface.co/datasets/LvlUrArti/ShiyuDataProcessed/resolve/main/2.7.2/builds.json,ok
