team_signature,team_slugs,team_cn,confidence,record_count,snapshot_count,phase_count,mode_count,scope_count,boss_count,source_kind_count,max_app_rate,median_app_rate,best_rank,best_score,non_sentinel_score_count,sentinel_score_count,modes,phase_versions,scopes,source_kinds,evidence_comment,risk_comment
astra-yao|promeia|sunna,"astra-yao, promeia, sunna",耀嘉音 / 普罗米娅 / 千夏,B-,1,1,1,1,1,1,1,0.01,0.01,96,20820,1,0,da,da:2.8.1,1-1_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
astra-yao|sunna|yixuan,"astra-yao, sunna, yixuan",耀嘉音 / 千夏 / 仪玄,B-,1,1,1,1,1,1,1,0.01,0.01,184,26742,1,0,sd,sd:2.6.3,5-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
astra-yao|sunna|zhu-yuan,"astra-yao, sunna, zhu-yuan",耀嘉音 / 千夏 / 朱鸢,B-,1,1,1,1,1,1,1,0.01,0.01,184,26948,1,0,sd,sd:2.6.3,5-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
banyue|lighter|pan-yinhu,"banyue, lighter, pan-yinhu",般岳 / 莱特 / 潘引壶,B-,1,1,1,1,1,1,1,0.01,0.01,200,20905,1,0,da,da:2.6.2,1-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
banyue|pan-yinhu|ukinami-yuzuha,"banyue, pan-yinhu, ukinami-yuzuha",般岳 / 潘引壶 / 浮波柚叶,B-,1,1,1,1,1,1,1,0.01,0.01,200,22218,1,0,da,da:2.6.2,1-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
billy-kid|caesar|sunna,"billy-kid, caesar, sunna",比利·奇德 / 凯撒·金 / 千夏,B-,1,1,1,1,1,1,1,0.01,0.01,166,20315,1,0,da,da:2.6.2,1-2_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
billy-kid|dialyn|nicole-demara,"billy-kid, dialyn, nicole-demara",比利·奇德 / 琉音 / 妮可·德玛拉,B-,1,1,1,1,1,1,1,0.01,0.01,184,30035,1,0,sd,sd:2.6.3,5-2_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
billy-kid|ju-fufu|nicole-demara,"billy-kid, ju-fufu, nicole-demara",比利·奇德 / 橘福福 / 妮可·德玛拉,B-,1,1,1,1,1,1,1,0.01,0.01,148,20728,1,0,da,da:2.7.2,1-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
billy-kid|ye-shunguang|zhao,"billy-kid, ye-shunguang, zhao",比利·奇德 / 叶瞬光 / 照,B-,1,1,1,1,1,1,1,0.01,0.01,148,25329,1,0,da,da:2.7.2,1-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
billy-starlight|dialyn|pulchra,"billy-starlight, dialyn, pulchra",星徽·比利 / 琉音 / 波可娜·费雷尼,B-,1,1,1,1,1,1,1,0.01,0.01,161,20724,1,0,sd,sd:2.8.2,5-1_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
billy-starlight|dialyn|sunna,"billy-starlight, dialyn, sunna",星徽·比利 / 琉音 / 千夏,B-,1,1,1,1,1,1,1,0.01,0.01,214,25481,1,0,sd,sd:2.8.2,5-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
billy-starlight|ju-fufu|zhao,"billy-starlight, ju-fufu, zhao",星徽·比利 / 橘福福 / 照,B-,1,1,1,1,1,1,1,0.01,0.01,161,32754,1,0,sd,sd:2.8.2,5-1_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
billy-starlight|lucy|pan-yinhu,"billy-starlight, lucy, pan-yinhu",星徽·比利 / 露西亚娜·德·蒙特夫 / 潘引壶,B-,1,1,1,1,1,1,1,0.01,0.01,160,25620,1,0,sd,sd:2.8.3,5-2_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
billy-starlight|lycaon|zhao,"billy-starlight, lycaon, zhao",星徽·比利 / 冯·莱卡恩 / 照,B-,1,1,1,1,1,1,1,0.01,0.01,157,26974,1,0,da,da:2.8.2,1-2_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
billy-starlight|nangong-yu|sunna,"billy-starlight, nangong-yu, sunna",星徽·比利 / 南宫羽 / 千夏,B-,1,1,1,1,1,1,1,0.01,0.01,160,25528,1,0,sd,sd:2.8.3,5-2_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
billy-starlight|sunna|zhao,"billy-starlight, sunna, zhao",星徽·比利 / 千夏 / 照,B-,1,1,1,1,1,1,1,0.01,0.01,160,29248,1,0,sd,sd:2.8.3,5-2_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
billy-starlight|ye-shunguang|zhao,"billy-starlight, ye-shunguang, zhao",星徽·比利 / 叶瞬光 / 照,B-,1,1,1,1,1,1,1,0.01,0.01,123,23084,1,0,da,da:3.0.1,1-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
burnice|jane-doe|zhao,"burnice, jane-doe, zhao",柏妮思·怀特 / 简·杜 / 照,B-,1,1,1,1,1,1,1,0.01,0.01,184,25032,1,0,sd,sd:2.6.3,5-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
burnice|miyabi|rina,"burnice, miyabi, rina",柏妮思·怀特 / 星见 雅 / 亚历山德丽娜·莎芭丝缇安,B-,1,1,1,1,1,1,1,0.01,0.01,188,30975,1,0,sd,sd:2.6.4,5-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
burnice|nangong-yu|yanagi,"burnice, nangong-yu, yanagi",柏妮思·怀特 / 南宫羽 / 月城 柳,B-,1,1,1,1,1,1,1,0.01,0.01,214,20160,1,0,sd,sd:2.8.2,5-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
burnice|piper|vivian,"burnice, piper, vivian",柏妮思·怀特 / 派派·韦尔 / 薇薇安·班希,B-,1,1,1,1,1,1,1,0.01,0.01,155,11044,1,0,da,da:2.8.2,1-1_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
burnice|piper|zhao,"burnice, piper, zhao",柏妮思·怀特 / 派派·韦尔 / 照,B-,1,1,1,1,1,1,1,0.01,0.01,184,28233,1,0,sd,sd:2.6.3,5-2_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
burnice|trigger|yanagi,"burnice, trigger, yanagi",柏妮思·怀特 / 「扳机」 / 月城 柳,B-,1,1,1,1,1,1,1,0.01,0.01,222,25413,1,0,sd,sd:2.6.1,5-2_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
burnice|ye-shunguang|zhao,"burnice, ye-shunguang, zhao",柏妮思·怀特 / 叶瞬光 / 照,B-,1,1,1,1,1,1,1,0.01,0.01,161,19336,1,0,sd,sd:2.8.2,5-1_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
caesar|ellen|soukaku,"caesar, ellen, soukaku",凯撒·金 / 艾莲·乔 / 苍角,B-,1,1,1,1,1,1,1,0.01,0.01,154,31802,1,0,sd,sd:2.8.3,5-1_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
caesar|ellen|zhao,"caesar, ellen, zhao",凯撒·金 / 艾莲·乔 / 照,B-,1,1,1,1,1,1,1,0.01,0.01,156,21288,1,0,da,da:2.7.1,1-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
caesar|evelyn|ju-fufu,"caesar, evelyn, ju-fufu",凯撒·金 / 伊芙琳·舒瓦利耶 / 橘福福,B-,1,1,1,1,1,1,1,0.01,0.01,216,26121,1,0,sd,sd:2.6.1,5-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
caesar|harumasa|seed,"caesar, harumasa, seed",凯撒·金 / 浅羽 悠真 / 「席德」,B-,1,1,1,1,1,1,1,0.01,0.01,222,26582,1,0,sd,sd:2.6.1,5-2_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
caesar|ju-fufu|ye-shunguang,"caesar, ju-fufu, ye-shunguang",凯撒·金 / 橘福福 / 叶瞬光,B-,1,1,1,1,1,1,1,0.01,0.01,160,25466,1,0,sd,sd:2.8.3,5-2_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
caesar|koleda|soldier-11,"caesar, koleda, soldier-11",凯撒·金 / 珂蕾妲·贝洛伯格 / 「11号」,B-,1,1,1,1,1,1,1,0.01,0.01,216,28549,1,0,sd,sd:2.6.1,5-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
caesar|promeia|yanagi,"caesar, promeia, yanagi",凯撒·金 / 普罗米娅 / 月城 柳,B-,1,1,1,1,1,1,1,0.01,0.01,155,8140,1,0,da,da:2.8.2,1-1_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
caesar|vivian|yanagi,"caesar, vivian, yanagi",凯撒·金 / 薇薇安·班希 / 月城 柳,B-,1,1,1,1,1,1,1,0.01,0.01,222,27216,1,0,sd,sd:2.6.1,5-2_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
cissia|ju-fufu|sunna,"cissia, ju-fufu, sunna",希希芙 / 橘福福 / 千夏,B-,1,1,1,1,1,1,1,0.01,0.01,184,28113,1,0,sd,sd:2.8.3,5-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
cissia|lucy|trigger,"cissia, lucy, trigger",希希芙 / 露西亚娜·德·蒙特夫 / 「扳机」,B-,1,1,1,1,1,1,1,0.01,0.01,200,24256,1,0,da,da:2.7.2,1-2_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
corin|seed|sunna,"corin, seed, sunna",可琳·威克斯 / 「席德」 / 千夏,B-,1,1,1,1,1,1,1,0.01,0.01,222,26699,1,0,sd,sd:2.6.1,5-2_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
corin|seed|zhao,"corin, seed, zhao",可琳·威克斯 / 「席德」 / 照,B-,1,1,1,1,1,1,1,0.01,0.01,166,20389,1,0,da,da:2.6.2,1-2_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
dialyn|ellen|orphie-and-magus,"dialyn, ellen, orphie-and-magus",琉音 / 艾莲·乔 / 奥菲丝·马格努森 & 「鬼火」,B-,1,1,1,1,1,1,1,0.01,0.01,148,20305,1,0,da,da:2.7.2,1-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
dialyn|evelyn|lucia,"dialyn, evelyn, lucia",琉音 / 伊芙琳·舒瓦利耶 / 卢西娅,B-,1,1,1,1,1,1,1,0.01,0.01,216,28551,1,0,sd,sd:2.6.1,5-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
dialyn|evelyn|ukinami-yuzuha,"dialyn, evelyn, ukinami-yuzuha",琉音 / 伊芙琳·舒瓦利耶 / 浮波柚叶,B-,1,1,1,1,1,1,1,0.01,0.01,216,29988,1,0,sd,sd:2.6.1,5-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
dialyn|harumasa|ju-fufu,"dialyn, harumasa, ju-fufu",琉音 / 浅羽 悠真 / 橘福福,B-,1,1,1,1,1,1,1,0.01,0.01,222,32714,1,0,sd,sd:2.6.1,5-2_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
dialyn|harumasa|rina,"dialyn, harumasa, rina",琉音 / 浅羽 悠真 / 亚历山德丽娜·莎芭丝缇安,B-,1,1,1,1,1,1,1,0.01,0.01,222,25485,1,0,sd,sd:2.6.1,5-2_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
dialyn|hugo|trigger,"dialyn, hugo, trigger",琉音 / 雨果·维拉德 / 「扳机」,B-,1,1,1,1,1,1,1,0.01,0.01,114,25152,1,0,sd,sd:2.6.4,5-1_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
dialyn|hugo|zhao,"dialyn, hugo, zhao",琉音 / 雨果·维拉德 / 照,B-,1,1,1,1,1,1,1,0.01,0.01,148,21165,1,0,da,da:2.7.2,1-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
dialyn|ju-fufu|manato,"dialyn, ju-fufu, manato",琉音 / 橘福福 / 狛野真斗,B-,1,1,1,1,1,1,1,0.01,0.01,200,20632,1,0,da,da:2.6.2,1-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
dialyn|lucy|yixuan,"dialyn, lucy, yixuan",琉音 / 露西亚娜·德·蒙特夫 / 仪玄,B-,1,1,1,1,1,1,1,0.01,0.01,184,26096,1,0,sd,sd:2.6.3,5-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
dialyn|lycaon|yixuan,"dialyn, lycaon, yixuan",琉音 / 冯·莱卡恩 / 仪玄,B-,1,1,1,1,1,1,1,0.01,0.01,160,29010,1,0,sd,sd:2.7.2,5-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
dialyn|miyabi|yanagi,"dialyn, miyabi, yanagi",琉音 / 星见 雅 / 月城 柳,B-,1,1,1,1,1,1,1,0.01,0.01,222,27386,1,0,sd,sd:2.6.1,5-2_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
dialyn|nangong-yu|yixuan,"dialyn, nangong-yu, yixuan",琉音 / 南宫羽 / 仪玄,B-,1,1,1,1,1,1,1,0.01,0.01,143,26382,1,0,sd,sd:2.7.3,5-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
dialyn|seed|soldier-11,"dialyn, seed, soldier-11",琉音 / 「席德」 / 「11号」,B-,1,1,1,1,1,1,1,0.01,0.01,201,27014,1,0,sd,sd:2.7.3,5-2_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
dialyn|ukinami-yuzuha|yidhari,"dialyn, ukinami-yuzuha, yidhari",琉音 / 浮波柚叶 / 伊德海莉·墨菲,B-,1,1,1,1,1,1,1,0.01,0.01,157,15472,1,0,da,da:2.8.2,1-2_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
ellen|lighter|ukinami-yuzuha,"ellen, lighter, ukinami-yuzuha",艾莲·乔 / 莱特 / 浮波柚叶,B-,1,1,1,1,1,1,1,0.01,0.01,133,26458,1,0,sd,sd:2.8.2,5-2_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
ellen|lycaon|ukinami-yuzuha,"ellen, lycaon, ukinami-yuzuha",艾莲·乔 / 冯·莱卡恩 / 浮波柚叶,B-,1,1,1,1,1,1,1,0.01,0.01,96,20201,1,0,da,da:2.8.1,1-1_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
ellen|miyabi|soukaku,"ellen, miyabi, soukaku",艾莲·乔 / 星见 雅 / 苍角,B-,1,1,1,1,1,1,1,0.01,0.01,133,18212,1,0,sd,sd:2.8.2,5-2_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
ellen|ukinami-yuzuha|zhao,"ellen, ukinami-yuzuha, zhao",艾莲·乔 / 浮波柚叶 / 照,B-,1,1,1,1,1,1,1,0.01,0.01,156,22749,1,0,da,da:2.7.1,1-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
evelyn|ju-fufu|koleda,"evelyn, ju-fufu, koleda",伊芙琳·舒瓦利耶 / 橘福福 / 珂蕾妲·贝洛伯格,B-,1,1,1,1,1,1,1,0.01,0.01,216,28665,1,0,sd,sd:2.6.1,5-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
evelyn|ju-fufu|lucia,"evelyn, ju-fufu, lucia",伊芙琳·舒瓦利耶 / 橘福福 / 卢西娅,B-,1,1,1,1,1,1,1,0.01,0.01,216,27221,1,0,sd,sd:2.6.1,5-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
evelyn|ju-fufu|trigger,"evelyn, ju-fufu, trigger",伊芙琳·舒瓦利耶 / 橘福福 / 「扳机」,B-,1,1,1,1,1,1,1,0.01,0.01,216,26813,1,0,sd,sd:2.6.1,5-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
evelyn|ju-fufu|yixuan,"evelyn, ju-fufu, yixuan",伊芙琳·舒瓦利耶 / 橘福福 / 仪玄,B-,1,1,1,1,1,1,1,0.01,0.01,216,27306,1,0,sd,sd:2.6.1,5-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
evelyn|koleda|orphie-and-magus,"evelyn, koleda, orphie-and-magus",伊芙琳·舒瓦利耶 / 珂蕾妲·贝洛伯格 / 奥菲丝·马格努森 & 「鬼火」,B-,1,1,1,1,1,1,1,0.01,0.01,216,29094,1,0,sd,sd:2.6.1,5-3_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
grace-howard|harumasa|ukinami-yuzuha,"grace-howard, harumasa, ukinami-yuzuha",格莉丝·霍华德 / 浅羽 悠真 / 浮波柚叶,B-,1,1,1,1,1,1,1,0.01,0.01,222,26376,1,0,sd,sd:2.6.1,5-2_combined.json,hf_comps,record_count=1；phase_count=1；mode_count=1；boss_count=1；max_app_rate=0.01；median_app_rate=0.01,记录稀疏或出场率较低
